country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,population,host,rank1,rank2,rank3,rank4,host_won,host_top4,year,qtr,q_index,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,population_yoy_log_4q,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,population_yoy_pct
NZL,1972-Q3,69359.3,53539.5,12552.8,10358.7,7683.1,2929135,0,0,0,0,0,0,0,1972,3,7891,5.038364927715122,7.474480046852783,17.20469455376037,1.0529528743072447,11.22957819113104,1.8548402020412524,5.167449314873251,7.760911045093355,18.77335906970581,1.0585159313964532,11.884374544925013,1.872149215474539
NZL,1972-Q4,70621.9,54544,12942.9,10337.2,8039.8,2929135,0,0,0,0,0,0,0,1972,4,7892,5.736775258975335,7.866541149497586,16.157086900983053,0.01934947085242555,14.462711270772031,1.8548402020412524,5.9045205407553425,8.1842289513405,17.53557515051898,0.01935134298320928,15.560857816362915,1.872149215474539
NZL,1973-Q1,72070.2,55530.5,13271.4,10301.1,8453.9,2992335,0,0,0,0,0,0,0,1973,1,7893,6.7136585583240205,7.581091178178667,13.571030332044742,-0.5479518812171236,16.866302793475363,2.1346861485808333,6.944153849578205,7.875857433420808,14.53500414250206,-0.5464533631983959,18.372119073622883,2.157633567589068
NZL,1973-Q2,73537,56471.7,13601.9,10227.5,8907.8,2992335,0,0,0,0,0,0,0,1973,2,7894,7.414102775030962,7.260460515260725,11.69296588644837,-1.340281316961267,18.76388861710314,2.1346861485808333,7.695867584623195,7.530528268043235,12.4040360634333,-1.3313395398195982,20.639778975595213,2.157633567589068
NZL,1973-Q3,75022.3,57367.6,13934.4,10116.3,9401.4,2992335,0,0,0,0,0,0,0,1973,3,7895,7.848516252569304,6.905998479123099,10.441685469361596,-2.367876197375196,20.183550280643026,2.1346861485808333,8.164730612909876,7.150048095331485,11.00630934930853,-2.3400619768890074,22.36467051060118,2.157633567589068
NZL,1973-Q4,76526.2,58218.4,14269,9967.6,9934.7,2992335,0,0,0,0,0,0,0,1973,4,7896,8.029287116054462,6.519374057933369,9.754197670202204,-3.6409206543462247,21.162947201248983,2.1346861485808333,8.360437767887863,6.736579642123797,10.24577181311761,-3.575436288356615,23.568994253588404,2.157633567589068
NZL,1974-Q1,78048.6,59023.899999999994,14605.6,9781.3,10507.9,3058435,0,0,0,0,0,0,0,1974,1,7897,7.969106556855365,6.101002727192295,9.579367290753105,-5.177828610134938,21.749948186469403,2.18493281415828,8.295245469001067,6.290957221706983,10.053197100531984,-5.0460630418110775,24.2964785483623,2.2089772702588384
NZL,1974-Q2,78934.7,59650.399999999994,14780.4,9745.2,10691,3058435,0,0,0,0,0,0,0,1974,2,7898,7.08322474656633,5.47612265933104,8.309248988690143,-4.830531472718924,18.247496861706836,2.18493281415828,7.34011450018357,5.628837098936268,8.6642307324712,-4.715717428501587,20.018410830957144,2.2089772702588384
NZL,1974-Q3,79184.4,60098.399999999994,14793.6,9859.2,10484.2,3058435,0,0,0,0,0,0,0,1974,3,7899,5.399390704748264,4.650353486288239,5.983405185543056,-2.574295493828771,10.90107476112081,2.18493281415828,5.547817115710907,4.760178219064404,6.16603513606615,-2.5414430177040925,11.517433573723078,2.2089772702588384
NZL,1974-Q4,78797.8,60367.6,14645.1,10123.4,9887.4,3058435,0,0,0,0,0,0,0,1974,4,7900,2.925191183389231,3.625108119808651,2.6016456576979152,1.5509742985011954,-0.477246000946785,2.18493281415828,2.9683951378743467,3.6916163961908888,2.6357838671245304,1.5630643284240795,-0.4761089917159178,2.2089772702588384
NZL,1975-Q1,77774.9,60457.899999999994,14334.9,10537.7,8900.6,3117765,0,0,0,0,0,0,0,1975,1,7901,-0.3512952558168081,2.4004808413039314,-1.8707893439193768,7.448690343333908,-16.60086650231065,1.921305174222532,-0.35067893594505906,2.4295243113382936,-1.8533986963904292,7.733123408953846,-15.296110545399166,1.939881017579248
NZL,1975-Q2,77206.9,60395.4,14041.7,10943.4,8204.9,3117765,0,0,0,0,0,0,0,1975,2,7902,-2.2132097105965087,1.2412088794953036,-5.127050486446372,11.596167872164289,-26.467072925401247,1.921305174222532,-2.188897911818255,1.2489438461435354,-4.997834970636783,12.295283832040372,-23.254138995416707,1.939881017579248
NZL,1975-Q3,77093.8,60180.1,13765.6,11340.5,7800.3,3117765,0,0,0,0,0,0,0,1975,3,7903,-2.675644743190553,0.13585139915317512,-7.2021928354958575,13.9975359618143,-29.570716747310755,1.921305174222532,-2.6401664974414096,0.1359437189675683,-6.94895089768549,15.024545602077245,-25.599473493447288,1.939881017579248
NZL,1975-Q4,77435.7,59811.899999999994,13506.5,11729.1,7686.8,3117765,0,0,0,0,0,0,0,1975,4,7904,-1.7437163125226365,-0.924789935807091,-8.093475747456758,14.722335756502858,-25.17566471864683,1.921305174222532,-1.7286015599420337,-0.9205269051610564,-7.774614034728344,15.86127190469606,-22.256609422092755,1.939881017579248
NZL,1976-Q1,78232.5,59290.7,13264.5,12109,7864.4,3153535,0,0,0,0,0,0,0,1976,1,7905,0.586640521343007,-1.9494791014821544,-7.760582967620877,13.898967479044266,-12.377244394489397,1.1407646870070565,0.5883646266340525,-1.930599640410924,-7.467090806353727,14.91122351177201,-11.641911781228242,1.1472962202090375
NZL,1976-Q2,78496.8,58824.1,12975.2,12366.3,7999.9,3153535,0,0,0,0,0,0,0,1976,2,7906,1.6569028351188564,-2.6361308221256152,-7.899163069749626,12.223849609416426,-2.530249517564087,1.1407646870070565,1.6707055975567098,-2.601688208042341,-7.595234195289747,13.00235758539394,-2.4985069897256573,1.1472962202090375
NZL,1976-Q3,78228.7,58411.9,12638.8,12501,8093.5,3153535,0,0,0,0,0,0,0,1976,3,7907,1.4613725602631078,-2.982209668237168,-8.540127895373395,9.742825207007222,3.6899075897496303,1.1407646870070565,1.472102815012355,-2.938180561348347,-8.18562213052828,10.23323486618757,3.7588297885978728,1.1472962202090375
NZL,1976-Q4,77428.1,58054.2,12255.1,12513,8145.2,3153535,0,0,0,0,0,0,0,1976,4,7908,-0.00981507622324073,-2.982758086704606,-9.722887416934611,6.469517050386209,5.792422461808755,1.1407646870070565,-0.00981459456037558,-2.938712864831239,-9.265168622515086,6.683377241220545,5.9634698444085865,1.1472962202090375
NZL,1977-Q1,76095.1,57750.899999999994,11824.3,12402.4,8154.8,3164830,0,0,0,0,0,0,0,1977,1,7909,-2.770128840340824,-2.6313530328973656,-11.493455769329053,2.394102449778579,3.626046468964894,0.35752958342083474,-2.732112613044446,-2.5970346108243003,-10.857552112782242,2.422991163597321,3.692589390163281,0.35816948281848227
NZL,1977-Q2,75132.8,57695.7,11478.8,12343.8,8145.6,3164830,0,0,0,0,0,0,0,1977,2,7910,-4.380064520546334,-1.9368987538708635,-12.253798738024813,-0.18211181839316024,1.8048862564224777,0.35752958342083474,-4.285525015032466,-1.9182613928644952,-11.532770207781006,-0.1819460954367913,1.821272765909576,0.35816948281848227
NZL,1977-Q3,74541.2,57888.600000000006,11218.7,12337.1,8117.4,3164830,0,0,0,0,0,0,0,1977,3,7911,-4.828459523259632,-0.8999162198144006,-11.918941864896835,-1.3197658353643504,0.2948635463354776,0.35752958342083474,-4.713743165871353,-0.895879093129992,-11.236035066620245,-1.311095112391003,0.29529869648483587,0.35816948281848227
NZL,1977-Q4,74320.4,58329.8,11044,12382.3,8070.4,3164830,0,0,0,0,0,0,0,1977,4,7912,-4.096428718249001,0.4736055044459064,-10.40548828135961,-1.0500070360279778,-0.9225749345812772,0.35752958342083474,-4.013659123754831,0.4747287879257822,-9.882416300152595,-1.0445137057460308,-0.9183322693119944,0.35816948281848227
NZL,1978-Q1,74470.2,59019.2,10954.7,12479.6,8004.4,3165705,0,0,0,0,0,0,0,1978,1,7913,-2.158482846851584,2.1723880999665823,-7.638814809183003,0.620530887556292,-1.8615320455575457,0.0276437933150575,-2.135354313221227,2.196156250378789,-7.354346557512903,0.6224601689995612,-1.844312552116556,0.02764761456381936
NZL,1978-Q2,74563,59459.9,10870.1,12592.2,8078.2,3165705,0,0,0,0,0,0,0,1978,2,7914,-0.7612808801411575,3.011948842547696,-5.448595508827836,1.9923661923190392,-0.8308828727587425,0.0276437933150575,-0.7583904765961158,3.0577668699747207,-5.302819110011492,2.012346279103694,-0.8274405814181929,0.02764761456381936
NZL,1978-Q3,74598.6,59651.6,10790.2,12720.3,8291.7,3165705,0,0,0,0,0,0,0,1978,3,7915,0.07697476171255602,3.000049731751986,-3.894371407466224,3.0588159784734614,2.1245108613737074,0.0276437933150575,0.07700439488498301,3.045504641673813,-3.819515630153225,3.1060784138898123,2.147239263803691,0.02764761456381936
NZL,1978-Q4,74577.2,59594.6,10715,12863.7,8644.9,3165705,0,0,0,0,0,0,0,1978,4,7916,0.34493538461077833,2.145185394735627,-3.0242665142367287,3.814135774651284,6.876650433995302,0.0276437933150575,0.3455309713080057,2.168359912086104,-2.978993118435347,3.887807596327031,7.118606264869154,0.02764761456381936
NZL,1979-Q1,74498.6,59288.8,10644.5,13022.5,9137.8,3164620,0,0,0,0,0,0,0,1979,1,7917,0.03812878984597034,0.4557603317978831,-2.8725261082984233,4.2583319491631855,13.24282657890219,-0.03427944096454638,0.03813605979305912,0.4568004988207308,-2.8316612960647136,4.350299689092596,14.159712158312932,-0.03427356623564304
NZL,1979-Q2,74469,59052,10536,13165.6,9395.6,3164620,0,0,0,0,0,0,0,1979,2,7918,-0.12614742131269452,-0.6883724093802002,-3.121793628183589,4.452979264974211,15.107241914519598,-0.03427944096454638,-0.1260678888993172,-0.6860085536638971,-3.073568780416003,4.553612553803155,16.30808843554259,-0.03427356623564304
NZL,1979-Q3,74488.2,58884.1,10389.3,13293,9418.2,3164620,0,0,0,0,0,0,0,1979,3,7919,-0.1481016698720694,-1.2949866170625768,-3.7861884411467983,4.40384383459449,12.738897305811037,-0.03427944096454638,-0.14799205347018063,-1.2866377431619558,-3.7154084261644904,4.502252305370158,13.585875031658157,-0.03427356623564304
NZL,1979-Q4,74556.3,58785.2,10204.6,13404.7,9205.6,3164620,0,0,0,0,0,0,0,1979,4,7920,-0.02802857860491059,-1.3674843397289749,-4.880602990425231,4.119600045927818,6.2842442838748624,-0.03427944096454638,-0.02802465096570783,-1.3581767475576711,-4.763415772281842,4.205632904996226,6.485904984441704,-0.03427356623564304
NZL,1980-Q1,74673.3,58755.2,9981.8,13500.6,8757.9,3170245,0,0,0,0,0,0,0,1980,1,7921,0.2342265264035248,-0.9040758267964576,-6.427989205188034,3.605549826399468,-4.246350609226823,0.17758867721191507,0.2345010510264478,-0.9000013493273729,-6.2257503875240765,3.6713380687272146,-4.157455842763024,0.17774645929053978
NZL,1980-Q2,74918.8,58865.8,10016.3,13594.9,8535.2,3170245,0,0,0,0,0,0,0,1980,2,7922,0.6021928956458922,-0.315813481527627,-5.05841984551143,3.2087355112887295,-9.60427056884292,0.17758867721191507,0.6040097221662766,-0.3153153153153121,-4.932611996962799,3.260770492799403,-9.157477968410744,0.17774645929053978
NZL,1980-Q3,75292.8,59116.7,10308.1,13687.8,8537.6,3170245,0,0,0,0,0,0,0,1980,3,7923,1.0743789125454484,0.3942351259622612,-0.7846436421965919,2.926734425928501,-9.81640496680214,0.17758867721191507,1.080171087501114,0.3950132548514729,-0.7815733495038057,2.969984202211684,-9.3499819498418,0.17774645929053978
NZL,1980-Q4,75795.3,59508.2,10857.3,13779.1,8765.1,3170245,0,0,0,0,0,0,0,1980,4,7924,1.648174076639286,1.2223995639626395,6.199906578919645,2.754755967771416,-4.903406720587533,0.17758867721191507,1.6618313945300445,1.2299014037546965,6.396135076338116,2.7930501988108647,-4.785130789953939,0.17774645929053978
NZL,1981-Q1,76426.3,60040.1,11663.7,13868.9,9217.6,3185460,0,0,0,0,0,0,0,1981,1,7925,2.3204279246218817,2.1633012574438837,15.571801998914836,2.6914794421813326,5.115854981395529,0.47878336281765854,2.3475593016513363,2.1868702685039043,16.849666392834983,2.7280269025080406,5.2489752109524,0.4799313617717349
NZL,1981-Q2,77154.3,60329.600000000006,12287.3,13939.2,9550.8,3185460,0,0,0,0,0,0,0,1981,2,7926,2.9402452473316742,2.456258537356071,20.43524426509844,2.5010292464472172,11.242613172255387,0.47878336281765854,2.9838972327373092,2.486673076727075,22.673042940007782,2.5325673598187715,11.898959602586912,0.4799313617717349
NZL,1981-Q3,77979.3,60376.8,12728,13990.1,9764.8,3185460,0,0,0,0,0,0,0,1981,3,7927,3.5058894149159414,2.109146878477297,21.087429708947347,2.184501146992623,13.430414494903433,0.47878336281765854,3.5680702537294495,2.1315465849751414,23.47571327402722,2.208536068615863,14.374062968515734,0.4799313617717349
NZL,1981-Q4,78901.4,60181.8,12985.7,14021.6,9859.4,3185460,0,0,0,0,0,0,0,1981,4,7928,4.01626862252531,1.1255862841785813,17.90110872070194,1.7446046370684698,11.764738751477744,0.47878336281765854,4.098011354266018,1.1319448412151711,19.603400477098365,1.759911750404597,12.484740619045986,0.4799313617717349
NZL,1982-Q1,79920.5,59744.3,13060.5,14033.6,9834.8,3210645,0,0,0,0,0,0,0,1982,1,7929,4.470551280409474,-0.49388835487196303,11.311095318371756,1.1805530891962237,6.4812416101922565,0.787514593959493,4.571986345014745,-0.492670731727618,11.97561665680702,1.18754912069452,6.6958861308800355,0.7906236461923788
NZL,1982-Q2,80747,59569.7,13177.6,14094,9786.1,3210645,0,0,0,0,0,0,0,1982,2,7930,4.551349687379869,-1.267580669420454,6.995220977442962,1.1044160028435002,2.433809087679961,0.787514593959493,4.656512987610539,-1.2595807033363493,7.24569270710409,1.11053719008265,2.4636679649872484,0.7906236461923788
NZL,1982-Q3,81380.8,59657.7,13337,14202.6,9713.5,3210645,0,0,0,0,0,0,0,1982,3,7931,4.269596609691284,-1.1981698642948402,4.673783660477326,1.5075109823589727,-0.5267412311393826,0.787514593959493,4.362055058201353,-1.1910203919386353,4.784726587052179,1.518931244236987,-0.5253563821071561,0.7906236461923788
NZL,1982-Q4,81822,60008.5,13538.6,14359.5,9616.7,3210645,0,0,0,0,0,0,0,1982,4,7932,3.634718442962459,-0.28837621687962667,4.169611277954033,2.381274629555108,-2.492414435151602,0.787514593959493,3.7015819744643297,-0.2879608120727628,4.25776045958246,2.4098533690877,-2.4616102399740214,0.7906236461923788
NZL,1983-Q1,79947.8,60793.100000000006,13610.8,14901.7,9267,3245770,0,0,0,0,0,0,0,1983,1,7933,0.03415311261267817,1.7402506918447358,4.127118728983348,6.002084618794434,-5.94674134933495,1.0880758606553798,0.03415894545204523,1.7554812760380625,4.213468090808159,6.185868202029421,-5.773376174401101,1.0940169342920305
NZL,1983-Q2,83230.4,61005.7,14473.1,14813.2,9246.9,3245770,0,0,0,0,0,0,0,1983,2,7934,3.029185599600837,2.3820246894850072,9.377333563785406,4.976950025789151,-5.667465127559801,1.0880758606553798,3.075532217915211,2.410621507242783,9.831076979116071,5.102880658436226,-5.509855815902154,1.0940169342920305
NZL,1983-Q3,84479.4,61903,13992,15315.9,10042.9,3245770,0,0,0,0,0,0,0,1983,3,7935,3.736834470961092,3.694541723274014,4.794361007604309,7.546645803559571,3.334924668082095,1.0880758606553798,3.807531997719349,3.763638222727339,4.9111494339056705,7.838705589117478,3.3911566376692237,1.0940169342920305
NZL,1983-Q4,85083.3,62417.2,14491.3,15110.8,10086.2,3245770,0,0,0,0,0,0,0,1983,4,7936,3.908462050006456,3.93546595640224,6.8003604557452135,5.099797588021815,4.766698244002221,1.0880758606553798,3.985847327124747,4.013931359724032,7.036916667897697,5.232076325777357,4.8821321243254,1.0940169342920305
NZL,1984-Q1,91834.2,64202.4,16438.3,15790.3,11179.3,3278850,0,0,0,0,0,0,0,1984,1,7937,13.861085556378685,5.456429748485547,18.875038271072064,5.792052705082895,18.760415135539965,1.0140141018714743,14.867701175016702,5.6080377542846005,20.773944220765863,5.963078038076186,20.635588647890344,1.019172646244182
NZL,1984-Q2,88954.2,63688.7,14786.3,16031.6,11689.8,3278850,0,0,0,0,0,0,0,1984,2,7938,6.6508964829228745,4.303985037662628,2.1409322342952564,7.904309932867371,23.442830647888968,1.0140141018714743,6.877054537765059,4.397949699782155,2.1640146202264843,8.225096535522368,26.418583525289563,1.019172646244182
NZL,1984-Q3,89547.7,64616,15630.4,16618.7,11343.7,3278850,0,0,0,0,0,0,0,1984,3,7939,5.826372654144585,4.289341435728922,11.073199820024016,8.16370628809402,12.17966065643914,1.0140141018714743,5.999450753674873,4.382663198875658,11.709548313321893,8.506192910635368,12.95243405789166,1.019172646244182
NZL,1984-Q4,91312.9,64835,16311.2,16514.1,10766.9,3278850,0,0,0,0,0,0,0,1984,4,7940,7.066129345876604,3.8004702581833527,11.830351906613146,8.880484149239187,6.530846022777581,1.0140141018714743,7.321765845941552,3.873611760860785,12.558569624533344,9.286735315138838,6.748825127401781,1.019172646244182
NZL,1985-Q1,92706.4,64171.100000000006,15816.5,17881.2,11340.8,3298050,0,0,0,0,0,0,0,1985,1,7941,0.9452732835468324,-0.04876395925990096,-3.856027903068515,12.435405413352465,1.4342988588561312,0.5838633563957529,0.9497551021297124,-0.04875207157364336,-3.7826295906510983,13.241673685743782,1.4446342794271594,0.5855711606203462
NZL,1985-Q2,91813.5,64946.7,16184.1,18005.9,11545.6,3298050,0,0,0,0,0,0,0,1985,2,7942,3.163771510281066,1.955978070433595,9.032820239643335,11.613770747514709,-1.2412254691700042,0.5838633563957529,3.214350755782202,1.9752326550863897,9.45334532641704,12.315052770777712,-1.2335540385635224,0.5855711606203462
NZL,1985-Q3,90471.6,64929.9,16824,16658.9,11127.4,3298050,0,0,0,0,0,0,0,1985,3,7943,1.0264545100397982,0.4846168259083683,7.358870248385685,0.2416040793493224,-1.925198861897215,0.5838633563957529,1.0317406253873784,0.4857929924476867,7.636400859862835,0.24189617719798664,-1.90678526406729,0.5855711606203462
NZL,1985-Q4,92309,65730.1,16769.6,17302.2,11234.1,3298050,0,0,0,0,0,0,0,1985,4,7944,1.084957481829285,1.3711382648802228,2.7715735013147835,4.661909960368327,4.247718246719678,0.5838633563957529,1.0908644890261998,1.380581476054599,2.8103389082348107,4.7722855014805665,4.339224846520362,0.5855711606203462
NZL,1986-Q1,87282,66101.9,17146.3,16043.7,12018.6,3308310,0,0,0,0,0,0,0,1986,1,7945,-6.029325408298547,2.964453718915472,8.072870797124132,-10.843363243319892,5.804860722933647,0.3106100257605604,-5.851160221947993,3.0088310781644534,8.407675528719993,-10.276155962687072,5.976650677200923,0.3110929185427658
NZL,1986-Q2,94156.7,67520.8,15385.3,17334.4,11291.8,3308310,0,0,0,0,0,0,0,1986,2,7946,2.5201069971013013,3.886876504700787,-5.061677069211434,-3.8006515485099257,-2.2227613425938486,0.3106100257605604,2.552130133368191,3.96340383730045,-4.93570850402556,-3.7293331630187887,-2.198240022172959,0.3110929185427658
NZL,1986-Q3,98275.4,69700.79999999999,16592.6,18737.7,11712.9,3308310,0,0,0,0,0,0,0,1986,3,7947,8.273775220893675,7.090356906336659,-1.3849625561270784,11.759292900598162,5.1280263405942605,0.3106100257605604,8.625690271864306,7.347770441660906,-1.375416072277702,12.478615034606122,5.261786221399434,0.3110929185427658
NZL,1986-Q4,90776.1,65382.5,15435.3,17961.7,11355.2,3308310,0,0,0,0,0,0,0,1986,4,7948,-1.6745609780032922,-0.5302325091369298,-8.29106293225692,3.7408052134317415,1.0721993169090285,0.3106100257605604,-1.6606181412429977,-0.5288292578286113,-7.95665966987883,3.811654009316734,1.0779679725122726,0.3110929185427658
NZL,1987-Q1,90925.8,67345,15603.2,17262,12477.2,3327785,0,0,0,0,0,0,0,1987,1,7949,4.089953327523688,1.86311702794697,-9.430638547104664,7.319130464338741,3.744752901683057,0.5869432523143203,4.17474393345707,1.8805813448630193,-8.999609245143258,7.59363488472109,3.815752250678117,0.5886691392281929
NZL,1987-Q2,93346.4,68085.3,16420.1,18625.1,12604.1,3327785,0,0,0,0,0,0,0,1987,2,7950,-0.8643110906843887,0.8325632264973848,6.509368604331556,7.18171668972829,10.994535927264335,0.5869432523143203,-0.8605866603226375,0.8360386725275726,6.725900697418963,7.445887945357188,11.621707787952328,0.5886691392281929
NZL,1987-Q3,94358,68547.3,16506.3,18757.8,12148.4,3327785,0,0,0,0,0,0,0,1987,3,7951,-4.067768261772464,-1.6687777538356483,-0.5214686624787745,0.10721287581354488,3.6506675343352057,0.5869432523143203,-3.986145057664481,-1.6549307898904853,-0.5201113749502717,0.10727036936228895,3.718122753545239,0.5886691392281929
NZL,1987-Q4,92969.7,69287.6,15948.1,18834.2,13273.3,3327785,0,0,0,0,0,0,0,1987,4,7952,2.387759851434801,5.801131944837223,3.2682605766973793,4.743265294162846,15.607870987535044,0.5869432523143203,2.416495090668125,5.9726991167361465,3.3222548314577605,4.857558026244724,16.89182048752993,0.5886691392281929
NZL,1988-Q1,94320.7,68968.9,16142,19298,12658,3343680,0,0,0,0,0,0,0,1988,1,7953,3.665688845063997,2.382701730191883,3.3948549477473833,11.14939098007266,1.4386447558431217,0.4765079356918278,3.7337037452516153,2.411314871185688,3.4531378178835004,11.794693546518364,1.4490430545314623,0.47764504016936105
NZL,1988-Q2,94096.1,68888.3,15869.1,18899.2,12515.7,3343680,0,0,0,0,0,0,0,1988,2,7954,0.7999295759413272,1.172502145556642,-3.41323719845672,1.4609459748685438,-0.7038301652668721,0.4765079356918278,0.803137560741507,1.179402896073012,-3.3556433882863,1.4716699507653752,-0.7013590815686976,0.47764504016936105
NZL,1988-Q3,96457.5,70508.20000000001,15717.8,19093.6,12436.4,3343680,0,0,0,0,0,0,0,1988,3,7955,2.200643793315571,2.8204997187149417,-4.894829811648371,1.774353445478738,2.343018249017881,0.4765079356918278,2.225036562877558,2.860652425405541,-4.776963947098989,1.7901886148695478,2.3706825590201097,0.47764504016936105
